USER_ID,ITEM_ID,TIMESTAMP
4172,225,1564674321
19309,225,1565018954
4172,225,1564659792
13261,224,1564658256
15913,225,1565021600
9442,225,1564664302
13261,223,1564658293
19511,226,1564956237
22874,227,1564958705
21283,228,1565003867
22884,229,1564991154
19511,226,1564956393
22874,227,1564958631
6315,227,1565014164
22906,227,1565013531
12700,226,1564732784
632,227,1564994530
19511,230,1564956214
5032,231,1564662320
13446,232,1565019070
9030,229,1565019759
8407,231,1564959396
8572,230,1564669587
7910,227,1564994465
19511,226,1564956253
19511,226,1564956334
6315,227,1565014098
22189,233,1564657785
9139,234,1564945984
4172,233,1564659810
15732,235,1564667612
9139,235,1564945780
9139,233,1564945900
15732,233,1564667705
9139,235,1564946000
11548,234,1564734644
22189,234,1564657726
4287,234,1564743973
6051,236,1564831458
9442,235,1564664531
9442,234,1564664260
9442,234,1564664561
11968,237,1564660604
1559,237,1565002831
22884,237,1564990931
6959,237,1564834804
7020,237,1564750621
6209,238,1564753327
19715,239,1564730322
8947,240,1564825989
21678,240,1564735674
1590,240,1564990550
22871,241,1564935739
16527,242,1564817376
22802,238,1564749704
17120,241,1564897714
13184,243,1564674022
2060,244,1564955828
21956,240,1564667078
22902,238,1564999908
1432,240,1564674807
20953,238,1565006155
15460,242,1564756097
22859,238,1565021984
20987,238,1564659253
19715,239,1564730375
6869,238,1564994310
6185,238,1565002522
19511,245,1564764296
8177,246,1565008975
12120,238,1564999528
1134,238,1565000711
9534,238,1565010374
8847,242,1564926213
6348,240,1564647115
11968,238,1564996239
22841,247,1564763297
1294,248,1565005198
22878,249,1564988112
22915,248,1565005260
11548,249,1564734533
8177,250,1565009880
22785,251,1564667832
4475,250,1564734343
6887,252,1564762801
14524,253,1564969041
17060,250,1564659389
8787,254,1564662722
8572,254,1564670474
234,250,1564664675
9534,253,1565011002
13322,253,1564757580
8009,254,1565000189
19369,254,1564955931
22831,250,1564762100
1311,253,1564671008
318,253,1564755950
14872,250,1564661309
481,253,1564656747
19369,253,1564955995
1486,255,1565015920
2936,255,1565001750
13385,255,1565008511
926,255,1565005710
22288,256,1565008378
19642,257,1564764593
1245,258,1564851098
8266,257,1564702013
7327,257,1564667856
22166,259,1564823073
8572,260,1564669543
15242,261,1564738011
16424,259,1564772519
18811,257,1564738983
8572,262,1564739510
20418,260,1565009478
22869,263,1564910673
19890,259,1564818698
22288,261,1565008437
13322,263,1564757758
481,264,1564657714
632,265,1564994576
22589,258,1564841254
22773,261,1564736721
11999,266,1564733978
22859,259,1564832750
632,258,1564994641
7782,266,1564665900
19642,267,1564764428
22826,267,1564766605
13790,268,1565022071
1478,265,1565008800
19642,267,1564764263
6458,266,1564657782
11765,266,1564655699
13322,257,1564789734
7393,269,1564821721
8572,270,1564739500
19987,271,1564821888
7020,271,1564747631
8599,271,1564762684
18635,272,1565012753
6793,272,1565002352
19276,273,1565001634
1478,272,1565008385
22889,274,1564993873
2060,274,1564957051
22851,275,1564851906
22859,276,1564952268
19276,277,1565012045
3408,276,1564739288
7334,278,1565018323
772,277,1564826877
22851,275,1564783043
7314,276,1565003370
22834,279,1564764493
16526,280,1564780022
10151,277,1564814775
19253,281,1564749156
21716,276,1564945819
15979,276,1564824936
14872,282,1564661445
21678,283,1564737876
22847,284,1564767194
20155,285,1565001189
234,286,1564665679
22902,287,1564999699
19276,285,1565012180
6185,26,1564665741
20155,285,1564781049
11065,288,1564919813
6209,288,1564734404
19276,288,1565012084
1792,285,1564687625
13322,286,1564757727
6887,284,1564762867
20155,285,1564693888
2972,286,1564658578
2379,287,1564994526
16021,285,1564662900
18687,287,1565005869
8848,286,1564678206
13322,289,1564820276
11065,288,1564922824
5107,284,1564764083
5107,284,1564764173
20155,285,1564693573
22851,286,1564783006
20155,285,1564787676
6613,287,1564998343
19746,288,1564836550
13322,286,1564698327
8217,287,1565003902
1792,285,1564687780
1245,290,1564851272
7765,287,1565012105
3781,288,1564737899
19359,290,1564993886
2379,287,1564994574
2692,289,1564733475
22829,286,1564761857
21094,291,1564744121
12617,292,1564747847
6887,288,1564762389
22859,293,1564953842
22850,288,1564776568
20155,285,1564693607
22918,287,1565007827
10047,26,1564732891
22821,286,1564761342
8700,284,1564670804
16169,289,1564655639
22189,284,1565000065
6003,294,1564671755
13446,295,1565019110
21335,296,1564937080
481,288,1564657607
15994,297,1564956780
22902,297,1564999632
19325,298,1565017654
19144,297,1564918049
22899,297,1564998665
632,299,1564737625
6003,297,1564671481
7675,300,1564998722
12120,297,1564998928
21052,297,1565021033
22875,297,1564986979
20725,297,1564989989
20018,301,1564678512
22897,297,1565016714
8463,299,1565000084
22802,297,1564749661
1362,299,1564741769
7902,297,1564948179
12961,297,1565014503
21154,302,1564857561
11968,303,1564661160
18365,299,1564741772
22881,297,1564988848
12120,297,1564997485
22553,297,1564939062
11968,298,1564996231
6701,299,1564756981
3643,297,1565018975
11065,297,1564919021
22926,299,1565016497
9109,297,1564676009
7673,297,1565002159
6003,297,1564671686
6315,300,1565014056
632,298,1564994441
22810,304,1564750334
22869,297,1564907937
1245,299,1564946032
481,297,1564656985
22889,305,1564993605
6869,306,1564994292
2279,297,1564989954
22926,299,1565016455
144,300,1564999434
1478,300,1565008719
22906,300,1565013525
1775,297,1564934747
1525,299,1564736999
22909,297,1565001792
22453,297,1564845294
6450,297,1564938981
9035,297,1564927584
6003,297,1564734221
21254,297,1564930548
9795,300,1565001882
5183,297,1564999598
12056,297,1565012700
22207,297,1565008166
21519,304,1565013291
17267,304,1564655116
1486,297,1565015156
21254,297,1564931389
19369,297,1564956023
22884,297,1564990522
6154,297,1564999752
22895,297,1564996411
1590,307,1564663303
22453,307,1564845188
13322,308,1564757969
6505,309,1564738850
22667,310,1564901391
22797,311,1564686357
2060,309,1564955798
13446,311,1565019000
13446,311,1565019033
11968,312,1564668164
14699,313,1564665837
13184,312,1564668277
5622,314,1564674611
6251,313,1564667804
16066,314,1564700573
2936,315,1564867024
19276,316,1565001368
22829,317,1564761961
1655,315,1564931700
22810,318,1564749776
22904,317,1565000126
6458,315,1564997520
18897,314,1564910167
15242,319,1564737816
7314,316,1564996236
11968,312,1564665848
11968,312,1564661255
8572,320,1564669737
6365,320,1564674667
22850,318,1564776343
21893,316,1564994339
13742,321,1565006675
22839,322,1564763931
6915,314,1564673862
2932,318,1564917468
17995,316,1565005525
21502,317,1564996605
22028,321,1565012711
21502,317,1564996398
22773,321,1564665384
22773,319,1564664983
9795,318,1564738510
11968,321,1564996166
22843,317,1564764815
21502,317,1564996322
11197,322,1564652692
7334,318,1564739054
11968,312,1564668286
19642,317,1564764268
15460,315,1564862977
13184,312,1564668219
22336,317,1565007438
11968,314,1564732388
19269,314,1564727944
21106,318,1564738744
6807,314,1564826891
21716,318,1564945877
22834,318,1564763656
8807,318,1564736832
6764,323,1564681841
1134,313,1564657191
12700,317,1564732155
6724,314,1564673636
19276,321,1565001297
3408,318,1564734978
2932,314,1564917627
18790,317,1564746441
13033,314,1564676372
11288,314,1564709061
5311,314,1564670124
6458,315,1564997536
11968,316,1564996191
14931,324,1564742295
22846,325,1564764894
1862,325,1564848993
1525,326,1564672799
17893,326,1565002717
22863,326,1564839022
4562,327,1564754530
19511,325,1564956437
22697,328,1564870574
6020,329,1564684607
14931,329,1564742497
632,329,1564994329
11152,329,1564992898
18635,330,1565012858
227,331,1564694223
5984,331,1564642247
17065,332,1564926611
14718,333,1564997957
8328,332,1565019785
13322,331,1564757631
14718,333,1564726819
3408,331,1564647469
22784,334,1564668378
22878,335,1564989560
7684,336,1565018122
12056,336,1565013156
22336,337,1565013977
22930,336,1565018475
19898,338,1564647389
3177,339,1564774833
7911,333,1564668837
17038,333,1564778693
20767,338,1564680836
7327,337,1564667751
6872,337,1564766089
8220,339,1564747474
14718,333,1564703843
17038,333,1564783795
16479,334,1564690365
1887,331,1564765362
7782,331,1564665826
8463,340,1564654294
10519,336,1565013593
14699,336,1565011182
13790,338,1565017872
15786,339,1564999874
8463,341,1564654251
6887,333,1564762579
6100,331,1564650120
14718,333,1564703755
8177,339,1564823185
17038,333,1564785504
6872,337,1564766032
14872,336,1565018619
19558,331,1564637209
14931,335,1564742510
15994,342,1564957126
6051,342,1564822623
22501,342,1564672576
8009,343,1564999139
22773,344,1564664974
21080,345,1564863742
20155,346,1565005531
14524,347,1564968797
22773,347,1564996884
15978,348,1564723690
14931,336,1564742321
22899,347,1564999028
22869,343,1564910108
9718,336,1564651674
7616,348,1564755863
16169,348,1564655626
19276,349,1564999731
15242,344,1564737973
11777,344,1564693245
1134,348,1565000604
12056,346,1565013080
21080,345,1564863951
14718,350,1564704043
11638,349,1565001774
22793,336,1564677052
7616,348,1564663557
6154,348,1564999903
8463,351,1564654312
14699,336,1564658318
22281,336,1564677654
14524,352,1564969314
21632,353,1565004959
19511,354,1564956300
6458,346,1564997681
3177,345,1564774527
14931,336,1564742548
3177,345,1564774537
22697,355,1564910657
7432,348,1564998718
19224,336,1564833498
5287,347,1564655684
7314,336,1564676266
22553,336,1564936630
6365,356,1564674644
3961,346,1564913684
16526,348,1564668120
6077,343,1565004513
18573,357,1564864254
19276,357,1565001411
22773,358,1564664931
22814,358,1564752594
22741,358,1564671031
13322,359,1564820563
22773,358,1564733761
16021,358,1564659895
8463,360,1564654187
15242,358,1564737871
16416,358,1564744786
1792,358,1564999522
21834,358,1564682260
6207,358,1564737523
5311,358,1564670146
22926,360,1565016584
5311,358,1564672418
7782,358,1564665668
22773,358,1564736686
21254,361,1564930206
554,361,1564690024
19369,361,1564955970
9109,361,1564676188
9109,361,1564676733
22328,361,1565015536
21254,361,1564931321
481,361,1564656616
22821,362,1564761362
6049,363,1565005123
13322,362,1564757800
22787,364,1564670213
19276,363,1565001669
18635,363,1565011403
20155,365,1564999644
927,363,1565017916
8572,366,1564670058
13742,365,1565006754
18897,365,1565001418
1146,365,1564993154
6100,365,1564995050
7786,365,1565003628
19369,366,1564955908
22885,363,1564992703
13322,362,1564698419
1478,365,1565008517
12803,363,1565004627
12700,367,1564731970
20155,365,1564992707
19269,363,1564987997
22787,368,1564774969
22787,368,1564774665
22817,365,1564998033
18897,365,1565020371
7675,365,1564997921
10961,369,1564676062
19224,370,1564833531
21519,370,1565013033
Muebles,371,1564656799
22787,372,1564669890
14438,372,1564823016
22206,372,1564744387
22787,372,1564669814
8377,372,1564997915
13322,373,1564837182
14570,374,1564942963
13322,373,1564698574
22288,375,1565007252
19746,376,1564836369
9139,375,1564943847
19369,376,1564955412
19746,376,1564836408
13322,373,1564757909
11962,376,1564990869
11748,377,1564664346
6020,377,1564684512
20521,378,1564653696
8463,379,1564654168
22328,380,1565015219
4686,380,1564787252
22926,379,1565016609
7786,381,1564650504
6869,382,1564645046
8572,383,1564670514
22153,384,1565005932
22787,385,1564774500
6458,382,1564646992
6207,381,1564650213
11968,382,1564660316
21283,385,1564656747
19898,383,1564647415
5332,382,1564730264
9547,385,1564653026
22926,384,1565015847
951,384,1564997647
11152,386,1564667076
12803,387,1565004135
12943,382,1564878132
8463,384,1565000651
8557,382,1564673791
19276,387,1565003421
22354,382,1564678976
14033,385,1564771826
5332,382,1564730193
22814,385,1564754278
792,384,1565000678
22153,384,1565011706
7616,384,1565013462
19898,382,1564647237
4683,382,1564648756
9878,388,1564655158
18053,382,1564651943
9776,382,1564659495
9892,382,1564666122
632,384,1564995851
8117,386,1564667289
5332,382,1564754759
22787,385,1564668608
17410,382,1564735047
8220,382,1564645991
7432,382,1564645083
20767,382,1564647290
22787,385,1564668472
9109,382,1564676192
8698,385,1564650891
1590,385,1564661026
194,382,1564768759
2932,381,1564917920
8220,382,1564646150
22918,384,1565008046
6100,382,1564666782
22814,385,1564752295
5332,382,1564731778
8220,382,1565009836
22814,385,1564752711
20521,387,1564653698
6458,386,1564741274
8220,382,1564650548
11065,382,1564919142
3672,389,1564786816
22453,382,1564845087
6450,382,1564937848
14872,384,1565019417
19746,385,1564937425
19898,382,1564647260
940,382,1564737705
22443,376,1564735521
2936,382,1564643836
7675,381,1564659682
792,384,1565000698
18023,385,1564659832
22814,385,1564752656
16526,390,1564668124
5332,382,1564730157
14681,390,1564677037
1134,382,1564657020
21283,385,1564656928
22773,391,1564665011
11968,384,1564996176
5332,382,1564730205
7327,382,1564666440
13033,382,1564649997
6100,386,1564744802
3408,382,1564647457
22453,382,1564845163
6172,382,1564742510
13742,384,1565006686
20263,384,1564994876
9795,385,1564738714
6869,386,1564664759
2883,382,1565005181
22787,385,1564774462
8666,382,1564685376
7334,385,1564653370
16169,385,1564655208
4475,385,1564734384
18992,387,1564786746
20680,382,1564661389
6613,388,1564998139
22814,385,1564754460
22153,384,1565006009
7393,389,1564820523
22814,386,1564752238
15242,391,1564738051
1525,385,1564672289
11968,392,1564660953
22372,382,1564751328
7828,388,1564784520
7586,382,1564656475
16268,382,1564652062
2932,392,1564917055
6348,382,1564647071
22787,385,1564668567
1146,384,1564996243
19369,382,1564955694
5332,382,1564731811
6106,385,1564667491
22328,383,1565015321
5984,382,1564642218
7608,382,1564764874
8947,382,1564825944
1590,382,1564990512
22153,384,1565006213
19369,391,1564693984
21661,386,1564924102
22153,384,1565011858
11065,382,1564659907
19325,384,1565017603
22824,388,1564761538
22773,393,1564745998
2094,393,1564756915
22667,394,1564901649
7782,395,1564665680
19934,395,1564734137
8572,395,1564739373
7782,395,1564665968
8700,395,1564662845
14699,395,1564658018
6834,395,1564738772
19934,395,1564734110
7782,395,1564667149
6913,395,1564670745
22501,395,1564655412
632,395,1564655897
19934,395,1564734019
227,395,1564694069
7782,395,1564665766
2379,395,1564681122
22826,395,1564762901
7782,395,1564666864
2379,395,1564665348
7782,395,1564748366
8220,395,1564754593
22784,395,1564668318
6913,395,1564670878
